JDTDB,Calendar_Date,X,Y,Z,VX,VY,VZ
2460834.25,A.D. 2025-Jun-07 18:00:00.0000,-686065.5529946774,-799577.9090101292,23931.07682550413,0.01261218263051168,-0.003427111790671856,-0.0002242890772547297
2460834.5,A.D. 2025-Jun-08 00:00:00.0000,-685793.1253928412,-799651.8922276524,23926.23181823734,0.01261259524772965,-0.003423186459156103,-0.0002243227242665598
2460834.75,A.D. 2025-Jun-08 06:00:00.0000,-685520.6888824588,-799725.7906796107,23921.38608298887,0.01261300752004824,-0.003419263133768163,-0.0002243564861140531
2460835.0,A.D. 2025-Jun-08 12:00:00.0000,-685248.2434694159,-799799.6044097303,23916.53961707652,0.01261341959224661,-0.003415341849671794,-0.0002243903813716052
2460835.25,A.D. 2025-Jun-08 18:00:00.0000,-684975.7891564755,-799873.333462414,23911.69241742394,0.01261383160862949,-0.003411422634409817,-0.0002244244279474095
2460835.5,A.D. 2025-Jun-09 00:00:00.0000,-684703.3259432919,-799946.9778825791,23906.84448057553,0.01261424371263478,-0.003407505508110168,-0.0002244586430642202
2460835.75,A.D. 2025-Jun-09 06:00:00.0000,-684430.8538264345,-800020.5377154996,23901.995802711,0.01261465604646811,-0.003403590483710771,-0.0002244930432441132
2460836.0,A.D. 2025-Jun-09 12:00:00.0000,-684158.3727994167,-800094.0130066539,23897.14637966099,0.01261506875076373,-0.003399677567200462,-0.0002245276442969836
2460836.25,A.D. 2025-Jun-09 18:00:00.0000,-683885.8828527346,-800167.403801576,23892.29620692227,0.01261548196427146,-0.003395766757873331,-0.0002245624613125231
2460836.5,A.D. 2025-Jun-10 00:00:00.0000,-683613.3839739099,-800240.7101457156,23887.44527967367,0.0126158958235691,-0.003391858048594069,-0.0002245975086554359
2460836.75,A.D. 2025-Jun-10 06:00:00.0000,-683340.8761475403,-800313.9320843014,23882.59359279159,0.01261631046279976,-0.003387951426072028,-0.0002246327999636524
2460837.0,A.D. 2025-Jun-10 12:00:00.0000,-683068.3593553542,-800387.0696622101,23877.74114086555,0.01261672601343352,-0.003384046871141881,-0.0002246683481493083
2460837.25,A.D. 2025-Jun-10 18:00:00.0000,-682795.8335762713,-800460.1229238443,23872.88791821408,0.01261714260405267,-0.003380144359048944,-0.0002247041654022714
2460837.5,A.D. 2025-Jun-11 00:00:00.0000,-682523.2987864668,-800533.0919130142,23868.03391890007,0.01261756036015979,-0.003376243859737347,-0.0002247402631960034
2460837.75,A.D. 2025-Jun-11 06:00:00.0000,-682250.7549594399,-800605.9766728258,23863.1791367465,0.01261797940400801,-0.0033723453381394,-0.0002247766522955365
2460838.0,A.D. 2025-Jun-11 12:00:00.0000,-681978.2020660853,-800678.7772455759,23858.32356535096,0.01261839985445253,-0.003368448754464643,-0.0002248133427673916
2460838.25,A.D. 2025-Jun-11 18:00:00.0000,-681705.6400747688,-800751.4936726543,23853.46719810134,0.01261882182682258,-0.003364554064487199,-0.0002248503439912222
2460838.5,A.D. 2025-Jun-12 00:00:00.0000,-681433.0689514036,-800824.125994449,23848.61002819025,0.01261924543281295,-0.003360661219830177,-0.0002248876646730161
2460838.75,A.D. 2025-Jun-12 06:00:00.0000,-681160.4886595309,-800896.6742502617,23843.75204862928,0.01261967078039418,-0.003356770168246018,-0.0002249253128596789
2460839.0,A.D. 2025-Jun-12 12:00:00.0000,-680887.8991604001,-800969.1384782261,23838.89325226319,0.0126200979737405,-0.003352880853891773,-0.0002249632959548235
2460839.25,A.D. 2025-Jun-12 18:00:00.0000,-680615.3004130526,-801041.5187152327,23834.03363178374,0.01262052711317452,-0.003348993217598423,-0.0002250016207356207
2460839.5,A.D. 2025-Jun-13 00:00:00.0000,-680342.6923744039,-801113.8149968609,23829.17317974271,0.01262095829512771,-0.00334510719713347,-0.0002250402933705415
2460839.75,A.D. 2025-Jun-13 06:00:00.0000,-680070.0749993298,-801186.0273573151,23824.31188856531,0.01262139161211581,-0.00334122272745614,-0.0002250793194378635
2460840.0,A.D. 2025-Jun-13 12:00:00.0000,-679797.4482407495,-801258.1558293665,23819.44975056208,0.01262182715272799,-0.003337339740964596,-0.0002251187039447936
2460840.25,A.D. 2025-Jun-13 18:00:00.0000,-679524.8120497114,-801330.2004443008,23814.58675794193,0.01262226500162898,-0.003333458167734719,-0.0002251584513470811
2460840.5,A.D. 2025-Jun-14 00:00:00.0000,-679252.1663754771,-801402.1612318702,23809.72290282272,0.01262270523957305,-0.003329577935750043,-0.0002251985655690035
