JDTDB,Calendar_Date,X,Y,Z,VX,VY,VZ
2460827.5,A.D. 2025-Jun-01 00:00:00.0000,1425287430.128144,-140259300.8211744,-54309457.05452787,0.4105226294466515,9.593860060110739,-0.1837464863279648
2460827.75,A.D. 2025-Jun-01 06:00:00.0000,1425296281.028075,-140052071.9567172,-54313425.27836851,0.4090039576295699,9.593995318398104,-0.1836802685900429
2460828.0,A.D. 2025-Jun-01 12:00:00.0000,1425305099.073524,-139844840.3436083,-54317391.97781874,0.407481722669028,9.594114148879553,-0.1836052513417936
2460828.25,A.D. 2025-Jun-01 18:00:00.0000,1425313884.252627,-139637606.3441633,-54321356.96584851,0.4059613201287045,9.594216444890595,-0.1835219494981803
2460828.5,A.D. 2025-Jun-02 00:00:00.0000,1425322636.63437,-139430370.3123156,-54325320.06860474,0.4044454143588095,9.594302149052078,-0.1834306554947838
2460828.75,A.D. 2025-Jun-02 06:00:00.0000,1425331356.361445,-139223132.6196429,-54329281.11209839,0.4029389509508816,9.594370208351242,-0.1833313984825717
2460829.0,A.D. 2025-Jun-02 12:00:00.0000,1425340043.720608,-139015893.622594,-54333239.94525339,0.4014493558243439,9.594424138167799,-0.1832266933341016
2460829.25,A.D. 2025-Jun-02 18:00:00.0000,1425348699.106397,-138808653.5379598,-54337196.49713916,0.3999779837890095,9.594472239064228,-0.1831207816048255
2460829.5,A.D. 2025-Jun-03 00:00:00.0000,1425357322.864165,-138601412.4218007,-54341150.77185386,0.3985197299078976,9.594520153917305,-0.1830160007003379
2460829.75,A.D. 2025-Jun-03 06:00:00.0000,1425365915.209107,-138394170.2638747,-54345102.79541346,0.3970685812467784,9.594568491480949,-0.1829121799603746
2460830.0,A.D. 2025-Jun-03 12:00:00.0000,1425374476.247565,-138186927.0724117,-54349052.57624429,0.3956202598770862,9.594615385029902,-0.1828080343835583
2460830.25,A.D. 2025-Jun-03 18:00:00.0000,1425383006.000722,-137979682.9276802,-54353000.07824921,0.3941717312654655,9.594655407283927,-0.1827004772258052
2460830.5,A.D. 2025-Jun-04 00:00:00.0000,1425391504.497129,-137772438.0698561,-54356945.18394981,0.3927278321556837,9.59468019505586,-0.182585704246661
2460830.75,A.D. 2025-Jun-04 06:00:00.0000,1425399971.977674,-137565192.8720798,-54360887.7291079,0.3913025228750183,9.594687640987887,-0.1824640372582498
2460831.0,A.D. 2025-Jun-04 12:00:00.0000,1425408408.980462,-137357947.6111375,-54364827.62798708,0.389906391990139,9.594688582307521,-0.1823420206109776
2460831.25,A.D. 2025-Jun-04 18:00:00.0000,1425416816.117757,-137150702.272036,-54368764.95015959,0.3885355610926924,9.594696604486089,-0.1822261756317354
2460831.5,A.D. 2025-Jun-05 00:00:00.0000,1425425193.816369,-136943456.6265545,-54372699.85610986,0.3871787361345174,9.594716993083374,-0.1821181539576151
