JDTDB,Calendar_Date,X,Y,Z,VX,VY,VZ
2460825.75,A.D. 2025-May-30 06:00:00.0000,106131357.432293,-826998914.3171933,50204598.17382121,-23.90906872998147,55.68240888447731,-2.505258350065439
2460826.0,A.D. 2025-May-30 12:00:00.0000,105614915.8613008,-825796130.2331672,50150481.91870651,-23.90959522311034,55.686489876386,-2.505506155044067
2460826.25,A.D. 2025-May-30 18:00:00.0000,105098462.9198819,-824593257.8639647,50096360.30174604,-23.9101215457836,55.69058344728964,-2.505754817966562
2460826.5,A.D. 2025-May-31 00:00:00.0000,104581998.611815,-823390296.9372667,50042233.30436218,-23.9106476889977,55.69468965400753,-2.506004343140276
2460826.75,A.D. 2025-May-31 06:00:00.0000,104065522.9410748,-822187247.1795224,49988100.90788305,-23.91117364364368,55.69880855369169,-2.506254734900565
2460827.0,A.D. 2025-May-31 12:00:00.0000,103549035.9118336,-820984108.3159437,49933963.09354353,-23.9116994005095,55.70294020382812,-2.506505997610763
2460827.25,A.D. 2025-May-31 18:00:00.0000,103032537.5284639,-819780880.0704975,49879819.84248376,-23.91222495027359,55.70708466224087,-2.506758135662732
2460827.5,A.D. 2025-Jun-01 00:00:00.0000,102516027.7955407,-818577562.1658967,49825671.13574868,-23.91275028350706,55.71124198709338,-2.507011153476892
2460827.75,A.D. 2025-Jun-01 06:00:00.0000,101999506.717844,-817374154.3235954,49771516.95428726,-23.9132753906716,55.71541223689112,-2.50726505550249
2460828.0,A.D. 2025-Jun-01 12:00:00.0000,101482974.3003608,-816170656.2637799,49717357.27895236,-23.91380026211844,55.71959547048399,-2.507519846217811
2460828.25,A.D. 2025-Jun-01 18:00:00.0000,100966430.5482879,-814967067.705361,49663192.09049961,-23.91432488808721,55.72379174706861,-2.507775530130431
2460828.5,A.D. 2025-Jun-02 00:00:00.0000,100449875.467034,-813763388.3659683,49609021.36958715,-23.91484925870442,55.72800112619105,-2.508032111777439
2460828.75,A.D. 2025-Jun-02 06:00:00.0000,99933309.0622223,-812559617.9619403,49554845.09677431,-23.91537336398231,55.73222366774928,-2.508289595725646
2460829.0,A.D. 2025-Jun-02 12:00:00.0000,99416731.3396931,-811355756.2083184,49500663.25252208,-23.91589719381762,55.73645943199567,-2.508547986571866
2460829.25,A.D. 2025-Jun-02 18:00:00.0000,98900142.30550613,-810151802.8188385,49446475.81719145,-23.91642073799047,55.74070847954033,-2.508807288943014
2460829.5,A.D. 2025-Jun-03 00:00:00.0000,98383541.96594311,-808947757.5059236,49392282.77104321,-23.91694398616209,55.74497087135022,-2.509067507496759
2460829.75,A.D. 2025-Jun-03 06:00:00.0000,97866930.3275104,-807743619.9806759,49338084.09423721,-23.91746692787496,55.74924666875694,-2.509328646921201
2460830.0,A.D. 2025-Jun-03 12:00:00.0000,97350307.39694156,-806539389.9528688,49283879.7668319,-23.91798955255062,55.75353593345599,-2.509590711935424
2460830.25,A.D. 2025-Jun-03 18:00:00.0000,96833673.1811999,-805335067.1309392,49229669.76878324,-23.91851184948851,55.75783872751023,-2.509853707289729
2460830.5,A.D. 2025-Jun-04 00:00:00.0000,96317027.68748125,-804130651.2219796,49175454.0799441,-23.91903380786465,55.76215511335241,-2.510117637765816
2460830.75,A.D. 2025-Jun-04 06:00:00.0000,95800370.9232166,-802926141.9317296,49121232.6800642,-23.91955541672999,55.76648515378762,-2.51038250817713
2460831.0,A.D. 2025-Jun-04 12:00:00.0000,95283702.89607471,-801721538.964568,49067005.54878852,-23.92007666500933,55.77082891199619,-2.510648323369029
2460831.25,A.D. 2025-Jun-04 18:00:00.0000,94767023.61396505,-800516842.0235058,49012772.66565713,-23.9205975414998,55.77518645153626,-2.510915088219086
